"","row","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"157","ENSMUSG00000060180",28.2182368249799,-1.11887799935935,0.366592189597575,-3.05210539424636,0.00227242296816302,0.0561181715010245
"158","ENSMUSG00000038224",12.9786762809701,-1.3730042636546,0.49264282213163,-2.78701769714966,0.00531955738371695,0.0985591306602462
"159","ENSMUSG00000078763",13.5643602681937,2.34660736731209,0.657223492528304,3.57048613445758,0.000356319316542308,0.0170274358071309
"160","ENSMUSG00000000204",147.31229050031,2.8790163507921,0.339408098861162,8.482462146461,2.20477845140514e-17,4.05635139489517e-13
"161","ENSMUSG00000069792",131.666252175188,1.33341914553211,0.348205070229009,3.82940760930087,0.000128452096367751,0.00838036052827621
"162","ENSMUSG00000051748",49.4718000800092,1.57847305081965,0.492609573199314,3.20430851671855,0.00135387314343786,0.04221789507283
"163","ENSMUSG00000003949",685.184921964344,1.5437620745907,0.2823833395016,5.46690211014361,4.57968795532928e-08,1.9594674186546e-05
"164","ENSMUSG00000046719",241.110351885377,-1.10709537342369,0.22741983132289,-4.86806874749561,1.12694129562256e-06,0.000232960291650156
"165","ENSMUSG00000054146",18.6877482175438,1.81083800282087,0.433218458054023,4.17996502493219,2.91553933888329e-05,0.0027649532348853
"166","ENSMUSG00000040528",83.0814965052191,1.13864824777297,0.238341101879771,4.77738937511228,1.77585690768991e-06,0.000336826962759576
"167","ENSMUSG00000063193",146.968658846921,1.37063887421349,0.299832172936946,4.57135357019118,4.84583852436378e-06,0.000696114521801615
"168","ENSMUSG00000020732",39.4918437172912,1.08327802547206,0.328772982763262,3.29491193700697,0.000984525275776529,0.0345673588239248
"169","ENSMUSG00000047798",471.389188952734,1.55068399476996,0.298032032890659,5.20307827225697,1.96014261770482e-07,5.81656514202151e-05
"170","ENSMUSG00000036006",632.411916159081,1.02278630509288,0.157551395404275,6.491762909928,8.48376987030905e-11,1.20064921595343e-07
"171","ENSMUSG00000049115",336.768358609985,1.00079867189906,0.27029854068004,3.70256779552403,0.000213428301873163,0.0120018603057594
"172","ENSMUSG00000113424",31.4488714267754,1.31944427661653,0.338601663947159,3.89674480992047,9.74942527413898e-05,0.00703411475269055
"173","ENSMUSG00000039109",721.886457813958,1.51370677865283,0.310084595467787,4.88159296133135,1.05232294610826e-06,0.000222536063936778
"174","ENSMUSG00000078915",17.6794797668265,2.0563495428768,0.655036391521315,3.1392905333106,0.00169357445051156,0.0485644386570367
"175","ENSMUSG00000056749",198.352597050641,-1.03997915656677,0.341717614706335,-3.04338761541604,0.00233930800510311,0.0573083737388642
"176","ENSMUSG00000034987",31.5663352558077,1.53897749557782,0.408558009835846,3.76685185096767,0.000165319035159941,0.0101047827537295
"177","ENSMUSG00000114501",229.819394853817,-1.21962841858305,0.253991037944447,-4.80185611450512,1.57201637592942e-06,0.000307680396642016
"178","ENSMUSG00000021614",278.447773570777,1.06960633558859,0.332060294647974,3.22112084108853,0.00127690296057309,0.0407148365140792
"179","ENSMUSG00000021624",107.254089330796,1.27685212938906,0.279206815891354,4.57314097190921,4.80466636384439e-06,0.000696033478441017
"180","ENSMUSG00000020627",291.003245115444,1.49904543439927,0.314830527596412,4.76143608386329,1.92220179446457e-06,0.000360863965454685
"181","ENSMUSG00000112033",11.5869858892366,-2.48497108179728,0.699483125510683,-3.55258188677966,0.000381470267742538,0.0179038009845082
"182","ENSMUSG00000052392",10.9790500818571,1.89167342089588,0.597613414247528,3.16537978532115,0.00154880647121282,0.0460092059400976
"183","ENSMUSG00000021250",441.530459385401,1.49784216485482,0.504679913618677,2.96790524931917,0.00299836742571199,0.0675201516502438
"184","ENSMUSG00000076613",12.5685526930606,1.63149387689275,0.576655672315104,2.82923407367655,0.0046659558673111,0.090553012707584
"185","ENSMUSG00000104213",570.53738615028,1.10332645475455,0.252267138261747,4.37364320361761,1.22190026506409e-05,0.00140503256729057
"186","ENSMUSG00000076618",9.90433061912545,2.02030072512535,0.604738101835672,3.34078623290439,0.000835415180884601,0.0309254899354424
"187","ENSMUSG00000096459",8.85036322201054,1.77319568385168,0.598455812429645,2.96295172847057,0.00304704349113359,0.0680333812498494
"188","ENSMUSG00000022584",126.62905322527,1.14213640947515,0.35030340465451,3.26042052203745,0.00111247140389478,0.0375377238226534
"189","ENSMUSG00000022582",7.92887750285208,3.78430581082582,1.03935911376664,3.64099930495774,0.000271581869692599,0.0138328020767616
"190","ENSMUSG00000115946",19.3172686175481,2.02604396218864,0.551946036449855,3.67072834732226,0.00024186028635478,0.0128859131855077
"191","ENSMUSG00000033220",788.400591061407,1.14050713631134,0.186774264898788,6.10633984788735,1.01941826099716e-09,8.93107484086937e-07
"192","ENSMUSG00000058057",19.2705439806511,1.48560832718707,0.395928334985793,3.75221522662778,0.000175278883556955,0.0106428412530722
"193","ENSMUSG00000098112",398.908870116013,1.17878702993373,0.198194009505168,5.94764207493867,2.72032622454385e-09,2.00194247516631e-06
"194","ENSMUSG00000061527",11.5910181878329,2.49829127536721,0.589022033136302,4.24142245081195,2.22107633049012e-05,0.00222083490914985
"195","ENSMUSG00000023045",25.4224210292634,2.26603510462668,0.512265940205311,4.42355215675373,9.70911786208234e-06,0.00118296920812312
"196","ENSMUSG00000022534",51.6534442864451,1.77484657246527,0.382519169451765,4.63988922439894,3.48595989116221e-06,0.00057779000069912
"197","ENSMUSG00000059305",15.8318186930606,-1.65494131446897,0.515235949299455,-3.21200668687643,0.0013181130726138,0.0415963024184368
"198","ENSMUSG00000059657",24.7806740090089,2.75513524075488,0.491428329645313,5.60638260871812,2.06598987100192e-08,9.74617478120343e-06
"199","ENSMUSG00000079597",26.8191989775877,2.72334564422673,0.476379370045872,5.71675814585441,1.08575476811532e-08,6.05324734054111e-06
"200","ENSMUSG00000071561",7.84385419419369,2.86582550531708,0.75512217570563,3.79518122698369,0.000147535647573071,0.0092197169055122
"201","ENSMUSG00000022651",195.259218555705,3.24403593441015,0.653347639318559,4.96525240038163,6.86117779842733e-07,0.000159787277386666
"202","ENSMUSG00000003665",127.350882989072,-1.18949590809918,0.351717402088211,-3.38196489862863,0.000719693401385684,0.0277034209181709
"203","ENSMUSG00000023903",46.9985098620131,1.06182224755274,0.360406092354268,2.94618284784432,0.00321722156469371,0.0705487989835933
"204","ENSMUSG00000117294",54.6379501561107,-2.51826655478145,0.548792567893033,-4.58874026747443,4.45928849110747e-06,0.000658907211071351
"205","ENSMUSG00000091971",419.106335340206,-2.27222474276678,0.75810309704444,-2.99725031018252,0.00272426925112204,0.0630454159523814
"206","ENSMUSG00000005824",65.8975833917426,1.6665412941416,0.42797389189632,3.89402560692962,9.85942351103334e-05,0.00708569038109341
"207","ENSMUSG00000093508",31.7490722417546,-1.25175990775602,0.408907907761969,-3.06122695109309,0.00220431942089112,0.0552521372010283
"208","ENSMUSG00000032796",14.7348802330183,-1.54697652749217,0.494056807159758,-3.13117136546596,0.00174110531564804,0.0495098231797415
