#OTU ID	Fecal_Ctrl_A_HI_14_L_S108	Fecal_Ctrl_A_HI_14_O_S106	Fecal_Ctrl_A_HI_14_R_S107	Fecal_Ctrl_A_HI_35_L_S204	Fecal_Ctrl_A_PR8_14_O_S97	Fecal_Ctrl_A_PR8_35_L_S195	Fecal_Ctrl_B_HI_14_O_S109	Fecal_Ctrl_B_PR8_14_R_S101	Fecal_Ctrl_B_PR8_35_L_S198	Fecal_Ctrl_B_PR8_35_O_S196	Fecal_Ctrl_B_PR8_35_R_S197	Fecal_Ctrl_C_HI_14_L_S114	Fecal_Ctrl_C_HI_14_R_S113	Fecal_Ctrl_C_PR8_14_L_S105	Fecal_Ctrl_C_PR8_14_O_S103	Fecal_Ctrl_C_PR8_35_O_S199	Fecal_Ctrl_C_PR8_35_R_S200	Fecal_Pine_A_HI_14_L_S126	Fecal_Pine_A_HI_14_O_S124	Fecal_Pine_A_HI_14_R_S125	Fecal_Pine_A_HI_35_O_S220	Fecal_Pine_A_PR8_14_L_S117	Fecal_Pine_A_PR8_14_O_S115	Fecal_Pine_A_PR8_14_R_S116	Fecal_Pine_A_PR8_35_R_S212	Fecal_Pine_B_HI_14_L_S129	Fecal_Pine_B_HI_14_O_S127	Fecal_Pine_B_HI_14_R_S128	Fecal_Pine_B_PR8_14_L_S120	Fecal_Pine_B_PR8_14_O_S118	Fecal_Pine_B_PR8_14_R_S119	Fecal_Pine_B_PR8_35_R_S215	Fecal_Pine_C_HI_14_L_S132	Fecal_Pine_C_HI_14_O_S130	Fecal_Pine_C_HI_14_R_S131	Fecal_Pine_C_HI_35_L_S228	Fecal_Pine_C_PR8_14_L_S123	Fecal_Pine_C_PR8_14_O_S121	Fecal_Pine_C_PR8_14_R_S122	Fecal_Pine_C_PR8_35_L_S219	Fecal_River_A_HI_14_L_S159	Fecal_River_A_HI_14_O_S157	Fecal_River_A_HI_14_R_S158	Fecal_River_A_HI_35_O_S256	Fecal_River_A_HI_35_R_S257	Fecal_River_A_PR8_14_L_S153	Fecal_River_A_PR8_14_O_S151	Fecal_River_A_PR8_14_R_S152	Fecal_River_A_PR8_35_O_S247	Fecal_River_A_PR8_35_R_S248	Fecal_River_B_HI_14_L_S165	Fecal_River_B_HI_14_O_S163	Fecal_River_B_HI_14_R_S164	Fecal_River_B_HI_35_R_S260	Fecal_River_B_PR8_14_L_S162	Fecal_River_B_PR8_14_O_S160	Fecal_River_B_PR8_14_R_S161	Fecal_River_B_PR8_35_L_S252	Fecal_River_C_HI_14_L_S168	Fecal_River_C_HI_14_O_S166	Fecal_River_C_HI_14_R_S167	Fecal_River_C_HI_35_R_S263	Fecal_River_C_PR8_14_L_S156	Fecal_River_C_PR8_14_O_S154	Fecal_River_C_PR8_14_R_S155	Fecal_River_C_PR8_35_L_S255	Fecal_River_C_PR8_35_O_S253	Fecal_Road_A_HI_14_L_S144	Fecal_Road_A_HI_14_O_S142	Fecal_Road_A_HI_14_R_S143	Fecal_Road_A_PR8_14_L_S135	Fecal_Road_A_PR8_14_O_S133	Fecal_Road_A_PR8_14_R_S134	Fecal_Road_A_PR8_35_L_S231	Fecal_Road_A_PR8_35_O_S229	Fecal_Road_A_PR8_35_R_S230	Fecal_Road_B_HI_14_L_S147	Fecal_Road_B_HI_14_O_S145	Fecal_Road_B_HI_14_R_S146	Fecal_Road_B_HI_35_L_S243	Fecal_Road_B_PR8_14_L_S138	Fecal_Road_B_PR8_14_O_S136	Fecal_Road_B_PR8_14_R_S137	Fecal_Road_B_PR8_35_O_S232	Fecal_Road_C_HI_14_L_S150	Fecal_Road_C_HI_14_O_S148	Fecal_Road_C_HI_14_R_S149	Fecal_Road_C_HI_35_O_S244	Fecal_Road_C_HI_35_R_S245	Fecal_Road_C_PR8_14_L_S141	Fecal_Road_C_PR8_14_O_S139	Fecal_Road_C_PR8_14_R_S140	Fecal_Road_C_PR8_35_L_S237	Fecal_Road_C_PR8_35_O_S235	Fecal_Road_C_PR8_35_R_S236
49940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
49942	0	10	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	143	6	0	0	37	33	0	0	0	0	0	0	0	0	0	0	243	385	0	0	0	0	3	0	0	16	28	48	0	27	0	0	0	0	65	0	0	0	0	0	0	0	43	6	53	16	68	48	44	19	0	14	0	58	26	4	0	0	0	101	0	0	43	0	13	0	0	105	16	62	56	65	52	40	51	0	58	45
49943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
49957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
49958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
49959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
49971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0
49972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
49979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
49982	7	0	0	0	0	0	0	0	0	0	0	104	24	0	0	116	0	147	229	385	11	62	81	24	0	50	80	47	0	16	65	0	43	266	881	0	286	0	108	83	0	26	212	68	33	0	0	40	0	0	94	113	66	0	0	21	0	123	30	36	68	31	0	41	25	61	0	76	18	31	230	181	84	0	0	0	29	25	0	39	156	38	0	0	32	62	124	156	114	106	46	52	0	57	136
49983	0	0	0	0	0	0	0	0	0	14	0	49	0	0	0	112	0	57	201	283	0	0	48	0	0	0	0	0	17	0	0	0	27	72	796	15	37	0	0	34	32	0	206	53	28	0	20	0	0	0	70	66	34	0	35	0	0	83	0	26	52	0	44	0	16	42	18	38	0	0	234	176	51	0	0	0	14	21	0	0	114	0	0	0	0	37	74	83	70	57	0	0	0	36	69
49989	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
49990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
49992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
49993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
49994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
49998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	259	42	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156	0	0	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0
49999	56	26	0	0	0	0	0	0	0	11	0	57	0	12	0	189	0	676	220	122	0	27	565	445	16	41	99	79	0	27	16	0	218	691	435	0	875	0	90	23	0	11	97	52	30	0	18	53	0	0	65	93	102	10	33	72	0	110	24	59	199	20	9	91	84	405	118	150	45	305	28	14	75	0	0	0	172	23	0	64	113	138	0	0	56	8	157	84	180	333	580	81	0	293	1349
